ID,Sirsi Value,Preferred Label,URI,Country Name,Admin Name,Feature Class
33081f2c-f769-3c45-ae67-48525adde2b4,"London, United States",,,,,
e55da88a-82d6-3211-b313-ac5ad746e5e3,"London?, England",London,https://sws.geonames.org/2643743/,United Kingdom,England,P
ca6ff285-e19a-3d3b-8f6a-c54e000aa883,"London], England",London,https://sws.geonames.org/2643743/,United Kingdom,England,P
8c139ddc-d255-3935-9ec2-a7103e7eb73e,"Londoni, England",London,https://sws.geonames.org/2643743/,United Kingdom,England,P
9fd0e08b-5370-33fc-9585-70474ac1c76f,"Louisville, Kentucky",Louisville,https://sws.geonames.org/4299276/,United States,Kentucky,P
c63e5a90-b15d-3fbb-90ec-ec27064daf38,"Louisville, Ky, Kentucky",Louisville,https://sws.geonames.org/4299276/,United States,Kentucky,P
c6eeee3d-b7f1-376a-9b1e-7ccf47d07e7d,"Louisville], Ohio",Louisville,https://sws.geonames.org/5161347/,United States,Ohio,P
85ed7ae3-e7b2-39bf-b543-733b6cc2575a,"Lynchburg, Va, England",Lynchburg,https://sws.geonames.org/4771075/,United States,Virginia,P
424d11aa-ef0e-3a79-a926-a88823e130b4,"Lynchburg, Va, Virginia",Lynchburg,https://sws.geonames.org/4771075/,United States,Virginia,P
d8767366-6825-3abc-aa79-0faddc965545,"Lynchburg, Virginia",Lynchburg,https://sws.geonames.org/4771075/,United States,Virginia,P
cc5d3636-af0f-3110-8eed-d9e461c58a46,"Lynchburg? Va, Virginia",Lynchburg,https://sws.geonames.org/4771075/,United States,Virginia,P
4ef590d8-ddb3-3892-aac5-f49b694f0a28,"Lyon, France",Lyon,https://sws.geonames.org/2996944/,France,Rhône-Alpes,P
719de06e-47b8-3466-a81f-eb999ff3b4b3,"Lyon], France",Lyon,https://sws.geonames.org/2996944/,France,Rhône-Alpes,P
c1212505-e8d7-395e-9d59-04bcc47fdefc,"Macon, Ga, Georgia",Macon,https://sws.geonames.org/4207400/,United States,Georgia,P
efad6191-1cd4-3286-b0d1-ae0f823e0013,"Manassas, Va, Virginia",Manassas,https://sws.geonames.org/4771401/,United States,Virginia,P
fe2a5412-a316-3be9-a93a-588480e23f04,"Mansfield, Ohio, Ohio",Mansfield,https://sws.geonames.org/5161723/,United States,Ohio,P
32439f02-6531-3695-a368-a73cfec5cded,"Marion, Va, Virginia",Marion,https://sws.geonames.org/4771643/,United States,Virginia,P
578ddb57-3e0a-3524-8e24-ea09904de592,"Mayence, Germany",Mainz,https://sws.geonames.org/2874225/,Germany,Rheinland-Pfalz,P
f4ab9275-7013-3324-9291-8a307b6d10fd,"Memphis, Missouri",Memphis,https://sws.geonames.org/5056241/,United States,Missouri,P
6d9edf7e-156e-3f1a-9f58-f61dcec91402,"Mexico, Mo, Missouri",Mexico,https://sws.geonames.org/4398103/,United States,Missouri,P
4f35faa7-054f-3077-aff7-c20a703010cb,"Mississippi?, Mississippi",Mississippi,https://sws.geonames.org/4436296/,United States,Mississippi,A
43fcc74e-8766-3ba6-8514-f29d96a9484b,Mobile (Ala.),Mobile,https://sws.geonames.org/4076598/,United States,Alabama,P
5ad1a2df-e036-3cef-abd2-1e087f698a0c,"n.p, Virginia",Virginia,https://sws.geonames.org/6254928/,United States,Virginia,A
a120d166-b46d-3b9b-abdd-30160b66da96,"Nancy, France",Nancy,https://sws.geonames.org/2990999/,France,Grand Est,P
07cc346f-ac01-3bb9-93dd-da5ac716232c,"Nantucket? Mass.], Massachusetts",Nantucket,https://sws.geonames.org/4944903/,United States,Massachusetts,P
81f95874-5c9c-3a67-9adc-9fbe946696eb,"Nashville?, Tennessee",Nashville,https://sws.geonames.org/4644585/,United States,Tennessee,P
11635fce-515d-3120-811d-fc78d8a7a68c,New Hampshire,New Hampshire,https://sws.geonames.org/5090174/,United States,New Hampshire,A
66c19e58-3280-35f4-8c84-c5f8a95a4250,"New Market, Va, Virginia",New Market,https://sws.geonames.org/4775859/,United States,Virginia,P
35aba5a1-e7f2-3837-956e-6cf76782ce8a,"New Orleans, La, Louisiana",New Orleans,https://sws.geonames.org/4335045/,United States,Louisiana,P
caa54d90-e6b7-3f9f-9aec-6d2bff2936b3,"New Orleans, Louisiana",New Orleans,https://sws.geonames.org/4335045/,United States,Louisiana,P
61927504-a0f8-3f08-a9f3-5621c18c3633,"New Orleans, New York (State)",,,,,
4de6edf2-70cd-3b8b-9f6e-9ef53fd36955,"New Orleans?], Louisiana",New Orleans,https://sws.geonames.org/4335045/,United States,Louisiana,P
6125fe9d-06e3-378c-b288-ef2f05d09418,"New York (Broadway, New York), New York (State)",New York,https://sws.geonames.org/5128581/,United States,New York,P
8d499923-2db5-37e4-a7bd-a5e3ddba27a9,New York (N.Y.),New York,https://sws.geonames.org/5128581/,United States,New York,P
6902a9e0-3248-3fb8-ae24-d34aa09d3758,"New York city, New York (State)",New York,https://sws.geonames.org/5128581/,United States,New York,P
ebd050b3-dc0f-32e5-960d-69a3dfa6195a,"New York State, New York (State)",New York,https://sws.geonames.org/5128581/,United States,New York,P
ea3ec4c5-dbf5-3b54-b42e-1155f9dce131,"New York, England",,,,,
dab6255d-6be9-3f3f-9154-5e3cd6380206,"New York, Germany",,,,,
72bcaf52-0b31-304f-85d7-88f6246b3174,"New York, Illinois",,,,,
6c5633e3-4701-3e7a-9342-0cee18dae6b1,"New York, Massachusetts",,,,,
d960da58-789c-3f82-942e-e437ca756e65,"New York, N.Y, New York (State)",New York,https://sws.geonames.org/5128581/,United States,New York,P
2694a9cc-076d-34b8-9e21-3d960abe9839,"New York, N.Y.], New York (State)",New York,https://sws.geonames.org/5128581/,United States,New York,P
0f94fa08-3971-3894-9cda-5dd21d27bfa4,"New York, Netherlands",,,,,
aca3ffd7-0057-33f9-837f-22fa294d7789,"New York, New York (State)",New York,https://sws.geonames.org/5128581/,United States,New York,P
6e4bf173-8860-3e57-bc0b-398848d63f09,"New York, Ohio",,,,,
8b8a2317-6574-378d-9de6-18446f2cd4e6,"New York, United States",New York,https://sws.geonames.org/5128638/,United States,New York,A
e5c9b838-d7ed-31b2-b67d-70d52232d7a0,"New York?, New York (State)",New York,https://sws.geonames.org/5128581/,United States,New York,P
c37307a7-17c9-3b8c-a46e-d1794344e448,"New York?], New York (State)",New York,https://sws.geonames.org/5128581/,United States,New York,P
067b64fd-78a9-3de2-b146-7783e6d259ca,"New York], New York (State)",New York,https://sws.geonames.org/5128581/,United States,New York,P
7d7f1ebc-1cd4-396b-87ad-313cdc9117f6,"New York], Virginia",,,,,
b8637a15-8987-3797-b027-46db5bce39b1,"New-York, New York (State)",New York,https://sws.geonames.org/5128581/,United States,New York,P
e915b2ca-d223-3e33-aee4-453b5aa9e262,"Newark, N.J, New Jersey",Newark,https://sws.geonames.org/5101798/,United States,New Jersey,P
24f0f74e-7dcc-35ae-aad6-fb46e3f510dd,"Newport, Kentucky",Newport,https://sws.geonames.org/4302529/,United States,Kentucky,P
d4a7d731-c1e1-3a73-9749-85a244a92fbb,Norfolk,Norfolk,https://sws.geonames.org/4776222/,United States,Virginia,P
e2286ab9-0197-357d-b89f-dd1102b1519c,"Norfolk, Va, Virginia",Norfolk,https://sws.geonames.org/4776222/,United States,Virginia,P
84475ba9-a1f8-338e-ae9e-e1dba580f547,"Norfolk? Va, Virginia",Norfolk,https://sws.geonames.org/4776222/,United States,Virginia,P
31e86b04-ec8a-3775-974d-affb09b560b7,"North Carolina, North Carolina",North Carolina,https://sws.geonames.org/4482348/,United States,North Carolina,A
1e74bfb2-0037-33d7-b337-433634fdfad7,"Oxford, England",Oxford,https://sws.geonames.org/2640729/,United Kingdom,England,P
b4791c48-45f1-31f0-bc2e-6ae0f9b1d072,"Palatka, Fla, Florida",Palatka,https://sws.geonames.org/4167482/,United States,Florida,P
b69947a6-3e07-3900-8d6f-b1249a7dcefb,"Paris, France",Paris,https://sws.geonames.org/2988507/,France,Île-de-France,P
1b81e2ae-4bb0-3b0b-a391-92a6d3a557cd,"Paris, Ky, Kentucky",Paris,https://sws.geonames.org/4303602/,United States,Kentucky,P
5cff8c9b-2408-3737-9683-ae0520706f65,"Paris?, France",Paris,https://sws.geonames.org/2988507/,France,Île-de-France,P
daa50232-64fd-35c7-ad38-09e84a58fe15,"Paris?, United States",,,,,
84bb3dac-981e-3cd6-924a-afbb981ae0f9,"Paris?, Virginia",Paris,https://sws.geonames.org/4777909/,United States,Virginia,P
6fdee806-e897-382b-97b1-a94c099cd6cb,"Paris?], New York (State)",,,,,
680a679c-ce9a-3eae-87e6-94d74fd15048,"Paris], France",Paris,https://sws.geonames.org/2988507/,France,Île-de-France,P
206c42ee-a5ce-3026-b796-508918887c66,"Petersburg, Va, Virginia",Petersburg,https://sws.geonames.org/4778626/,United States,Virginia,P
f8142b66-37fa-3c4e-bb5f-1caf1c873d41,"Philadelphia, Massachusetts",,,,,
008443c1-d6d6-396d-a0ef-c70ce1c6b8f0,"Philadelphia, Pa, Pennsylvania",Philadelphia,https://sws.geonames.org/4560349/,United States,Pennsylvania,P
0b9ab4ea-591b-33b2-aa3f-2570bc1958a2,"Philadelphia, Pa.], Pennsylvania",Philadelphia,https://sws.geonames.org/4560349/,United States,Pennsylvania,P
0094a90d-e4b8-3b45-8cfd-c0daa2f8f7be,"Philadelphia, Pa.], United States",Philadelphia,https://sws.geonames.org/4560349/,United States,Pennsylvania,P
2ad1612a-98b3-3a7a-ad32-c1be06027140,"Philadelphia, PA], Pennsylvania",Philadelphia,https://sws.geonames.org/4560349/,United States,Pennsylvania,P
537374ed-9186-35cd-97fb-8bd60b4c86fc,"Philadelphia, Pennsylvania",Philadelphia,https://sws.geonames.org/4560349/,United States,Pennsylvania,P
56cf319c-ec9d-3a29-8ed6-0a77ee5e6f4a,"Philadelphia?, Pennsylvania",Philadelphia,https://sws.geonames.org/4560349/,United States,Pennsylvania,P
daf0d07e-0ce9-3738-aa36-8e23a394af7b,"Philadelphia?], Pennsylvania",Philadelphia,https://sws.geonames.org/4560349/,United States,Pennsylvania,P
8a6e7869-5604-322d-9bf5-28a4b30b6d59,"Philadelphia], Pennsylvania",Philadelphia,https://sws.geonames.org/4560349/,United States,Pennsylvania,P
c8a4efc1-5bfe-37db-81ed-2f2e96f1e870,"Philadelphia], United States",Philadelphia,https://sws.geonames.org/4560349/,United States,Pennsylvania,P
2a04cd54-2c41-3dd6-bc2d-e5cf41500182,"Phildelphia, Pa.?], Pennsylvania",Philadelphia,https://sws.geonames.org/4560349/,United States,Pennsylvania,P
1d16c4fa-ceb7-3573-bc4e-af13d942ced8,"Pittsburg, Pa, Pennsylvania",Pittsburgh,https://sws.geonames.org/5206379/,United States,Pennsylvania,P
edbc0ab4-f91e-3e8d-90cd-f07e4f1cd637,"Powhatan, Va, Virginia",Powhatan,https://sws.geonames.org/4780225/,United States,Virginia,A
377dfb4e-9e46-3438-a3df-e22cadcebeeb,"Prague, Czech Republic",Prague,https://sws.geonames.org/3067696/,Czechia,Prague,P
e455ab52-f8f0-3f43-a0c1-35f60e5253c2,"Prince Edward County, Va, Virginia",Prince Edward County,https://sws.geonames.org/4780362/,United States,Virginia,A
f2b24b35-3908-336e-8b51-ab2e19214ca3,"Providence, New York (State)",New Providence,https://sws.geonames.org/5101775/,United States,New Jersey,P
db64a5d0-0d11-30a4-8dfd-7ddc84a1d1b3,"Raleigh, N.C, North Carolina",Raleigh,https://sws.geonames.org/4487042/,United States,North Carolina,P
92c43f73-66fa-3077-b2b1-a3376d21038e,"Raleigh? N.C, North Carolina",Raleigh,https://sws.geonames.org/4487042/,United States,North Carolina,P
17d9a54e-99fd-3640-a678-d89a109dbfe7,Richmond,Richmond,https://sws.geonames.org/5387428/,United States,California,P
1cde799e-dc19-3acc-9466-a571135c6bd4,"Richmond, [Va.], Virginia",Richmond,https://sws.geonames.org/4781708/,United States,Virginia,P
03f9a2ca-7951-38a8-bafd-bac17784bdb2,"Richmond, Pennsylvania",,,,,
fdbe77cc-132d-3b3b-a612-276a66397c4e,"Richmond, Va, Georgia",,,,,
7e77a4ab-6aab-3c6d-b01e-7d6624cc8803,"Richmond, Va, Virginia",Richmond,https://sws.geonames.org/4781708/,United States,Virginia,P
22c6ae64-0945-39a5-bc36-61bcb5b74528,"Richmond, Va.? ], Virginia",Richmond,https://sws.geonames.org/4781708/,United States,Virginia,P
f6fc9257-6258-362b-afe8-172a3caea90d,"Richmond, Va.?, Virginia",Richmond,https://sws.geonames.org/4781708/,United States,Virginia,P
b22d3d60-13af-31ff-bf55-e6d3a4740759,"Richmond, Virginia",Richmond,https://sws.geonames.org/4781708/,United States,Virginia,P
5b29e6c4-2906-36ab-be9b-0c381fca3de7,"Richmond, Virginia",Richmond,https://sws.geonames.org/4781708/,United States,Virginia,P
da41c77b-da5d-395a-a65b-271621ef2c33,"Richmond? Va, Virginia",Richmond,https://sws.geonames.org/4781708/,United States,Virginia,P
20a26418-18d9-3231-a0ff-8dbc7137c5bf,"Richmond?, Virginia",Richmond,https://sws.geonames.org/4781708/,United States,Virginia,P
1edec4c4-338c-300f-9e68-9f71deb5dba2,"Richmond?], Virginia",Richmond,https://sws.geonames.org/4781708/,United States,Virginia,P
f238a19a-3253-3a2d-a00d-e9495a1e35a4,"Richmond], Virginia",Richmond,https://sws.geonames.org/4781708/,United States,Virginia,P
bba7cfd4-a5df-3db7-92b1-7f69ef518609,"Roanoke, Va, Virginia",Roanoke,https://sws.geonames.org/4782167/,United States,Virginia,P
a0d0e7cc-1186-3db3-bc21-265a47cd38ac,"Roanoke, Virginia",Roanoke,https://sws.geonames.org/4782167/,United States,Virginia,P
50e080e2-5e25-3cc6-9cda-58d2476d065a,"Roanoke? Va, Virginia",Roanoke,https://sws.geonames.org/4782167/,United States,Virginia,P
91df6412-67f8-384d-8e85-579d7b34fca1,"Rochester, New York (State)",Rochester,https://sws.geonames.org/5134086/,United States,New York,P
33e592de-dc75-385c-ac8d-9f41675f229d,"Rockbridge, Va, Virginia",Rockbridge,https://sws.geonames.org/4782531/,United States,Virginia,A
0377667c-fba2-357e-89a3-2957ef95a26f,"Rockville, Md, Maryland",Rockville,https://sws.geonames.org/4367175/,United States,Maryland,P
a565a46f-ff07-3faf-b59f-9d34b8f20e76,"S.I, Virginia",,,,,
c0da1084-cf2a-32a2-934d-e68b89335a02,"S.l, South Carolina",,,,,
60394046-70cd-3d87-8ed7-534d97b4a259,"S.l, United States",,,,,
d4a64e53-aa26-3d67-9ec7-6fd3b41bdb6b,"S.l], United States",,,,,
4a816ce8-3ab3-3264-9c9c-788230e5d25b,"San Francisco, Calif, California",San Francisco,https://sws.geonames.org/5391959/,United States,California,P
72c421ac-49d1-349b-8ab6-c7df7381d0c0,"San Francisco, California",San Francisco,https://sws.geonames.org/5391959/,United States,California,P
ab7df269-5312-3447-a0a2-f4a7770deee1,"Savannah Ga, Georgia",Savannah,https://sws.geonames.org/4221552/,United States,Georgia,P
28a98c0a-60a0-3f1d-8c35-92a8f4f21b42,"Savannah, Ga, Georgia",Savannah,https://sws.geonames.org/4221552/,United States,Georgia,P
94faa283-b927-3d0b-9d3b-5f156cf37e85,"Savannah, Georgia",Savannah,https://sws.geonames.org/4221552/,United States,Georgia,P
b204d890-1788-3d9a-8fac-7603b89531f6,"Savannah, Louisiana",,,,,
8ebe6f29-ee89-355f-bf13-9e45f41798c4,Scandinavia,Scandinavia,https://sws.geonames.org/2614165/,,,L
33dec63b-0c07-3f64-96b1-aba9241a9269,"Scottsville, Va, Virginia",Scottsville,https://sws.geonames.org/4784711/,United States,Virginia,P
27d0e035-eaec-394b-9af7-a638d98ff82e,"South Boston, Va, Virginia",South Boston,https://sws.geonames.org/4786522/,United States,Virginia,P
a54ac793-3477-3624-b69f-3e5d5c1df304,"Southampton, England], England",Southampton,https://sws.geonames.org/2637487/,United Kingdom,England,P
7d129644-3977-3d2f-8569-52c42a2397ea,Southern States,South,https://sws.geonames.org/11887752/,United States,,L
404fc774-7184-3214-9222-2349eb1837f8,"Springfield, O, Ohio",Springfield,https://sws.geonames.org/4525353/,United States,Ohio,P
9e0832eb-925c-3ba4-9ade-981eac17c431,"St. Louis, Kentucky",,,,,
4a568292-c65e-3f14-8657-9bddba91bc4d,"St. Louis, Massachusetts",,,,,
b7aefdff-dcf3-3834-b64b-15cf65c843e8,"St. Louis, Missouri",St Louis,https://sws.geonames.org/4407066/,United States,Missouri,P
709f055e-9ac7-3b32-b9eb-8a4dd6ea894b,"St. Louis, Mo, Missouri",St Louis,https://sws.geonames.org/4407066/,United States,Missouri,P
d59dc071-56c9-3786-9722-682de9cb3f26,"St. Louis, Mo, United States",St Louis,https://sws.geonames.org/4407066/,United States,Missouri,P
56fecc25-32a8-39ab-a227-4518403cbe57,"St. Louis?, Missouri",St Louis,https://sws.geonames.org/4407066/,United States,Missouri,P
a230449c-1796-3152-b3d6-f4ba100ff357,"Staunton, Va, Virginia",Staunton,https://sws.geonames.org/4787440/,United States,Virginia,P
abfa097d-6be4-3010-a50b-85d7a693efc1,"Staunton, Va.?, Virginia",Staunton,https://sws.geonames.org/4787440/,United States,Virginia,P
d5f8fed5-bfbd-3245-8a25-12a674508928,"Staunton, Va.], Virginia",Staunton,https://sws.geonames.org/4787440/,United States,Virginia,P
0aabe75d-8816-30c3-a94b-25b4446b9110,"Staunton? Va, Virginia",Staunton,https://sws.geonames.org/4787440/,United States,Virginia,P
79f615d1-ae68-32f2-bea7-a4bbbe618bed,"Stockholm, Sweden",Stockholm,https://sws.geonames.org/2673730/,Sweden,Stockholm,P
c466021a-c3b6-35c1-b5ec-7fb08ebb11be,Sweden,Sweden,https://sws.geonames.org/2661886/,Sweden,,A
63fee4fd-c897-353b-a46f-6257f438b8d4,"t'Amsterdam, Netherlands",Amsterdam,https://sws.geonames.org/2759794/,The Netherlands,North Holland,P
4c59d0aa-ce9b-332e-aae8-2459dbccbcd5,"Toledo, Ohio, Ohio",Toledo,https://sws.geonames.org/5174035/,United States,Ohio,P
a74dc2ba-6cf6-34c3-9bf2-799f3284d6c7,"Toulouse?, France",Toulouse,https://sws.geonames.org/2972315/,France,Occitanie,P
60c4c7c3-6337-3b60-adfc-6e470ef86b0b,United States,United States,https://sws.geonames.org/6252001/,United States,,A
566d7d9e-215e-3024-9a09-d728c508992f,"United States, Massachusetts",Massachusetts,https://sws.geonames.org/6254926/,United States,Massachusetts,A
5f49f28b-2206-3152-ac1c-803e5a5c0f51,"United States, Minnesota",Minnesota,https://sws.geonames.org/5037779/,United States,Minnesota,A
620e03a2-0a18-3ce6-800c-d7647f658979,"United States, New York (State)",New York,https://sws.geonames.org/5128638/,United States,New York,A
53da343d-4f7c-3ce9-83cf-15c09e5021f3,"United States, Pennsylvania",Pennsylvania,https://sws.geonames.org/6254927/,United States,Pennsylvania,A
9ce3843e-ec93-3f83-a080-9b4b7f425dd6,"United States, United States",United States,https://sws.geonames.org/6252001/,United States,,A
2fa770e4-51db-35e6-8ca2-69ebfcbd5227,"United States?, United States",United States,https://sws.geonames.org/6252001/,United States,,A
c3f125ae-e1ac-3958-9d40-7e9aaa739d0d,"United States], United States",United States,https://sws.geonames.org/6252001/,United States,,A
31089067-f355-301e-95b9-11bbffc096cb,"University, Va, Virginia",University of Virginia,https://sws.geonames.org/4790772/,United States,Virginia,S
457d35e3-93b3-3932-ae2f-79b7b024898a,"Vincenza], Italy",Vicenza,https://sws.geonames.org/3164419/,Italy,Veneto,P
08fdf1f8-a392-3dd7-9684-6fcbe52b18ea,Virginia,Virginia,https://sws.geonames.org/6254928/,United States,Virginia,A
21c69673-9b9c-3d5f-9f95-8e7de6cc3416,"Virginia, Virginia",Virginia,https://sws.geonames.org/6254928/,United States,Virginia,A
ace52e91-1e91-3b31-8bd8-41560bb1a611,"Virginia?, Virginia",Virginia,https://sws.geonames.org/6254928/,United States,Virginia,A
a45f131c-2711-3edf-bc5e-a49ad0cfae55,"Washington (D.C.), District of Columbia",Washington,https://sws.geonames.org/4140963/,United States,District of Columbia,P
bd2a9490-bb69-3903-bb39-77552a63b454,"Washington D.C, District of Columbia",Washington,https://sws.geonames.org/4140963/,United States,District of Columbia,P
aa73a42a-c69f-3f1e-af4a-d86d2eb5e485,"Washington, D.C, District of Columbia",Washington,https://sws.geonames.org/4140963/,United States,District of Columbia,P
db8d52c7-fca6-3e51-abc0-777acf74874f,"Washington, D.C, Florida",,,,,
e6f17ebf-e6bb-3a6f-b59d-e00379f92cfe,"Washington, D.C.?, District of Columbia",Washington,https://sws.geonames.org/4140963/,United States,District of Columbia,P
cdbf53ed-b7da-39d7-a7b7-7140adab004c,"Washington, D.C.], District of Columbia",Washington,https://sws.geonames.org/4140963/,United States,District of Columbia,P
40019bf3-4686-36d6-99a3-f260d637162b,"Washington, D.C], District of Columbia",Washington,https://sws.geonames.org/4140963/,United States,District of Columbia,P
62beb3ac-1ee8-306b-a233-7f0fcef311a7,"Washington, District of Columbia",Washington,https://sws.geonames.org/4140963/,United States,District of Columbia,P
05e10829-59d2-395f-8087-500f8c0b419e,"Washington, Pennsylvania",Washington,https://sws.geonames.org/5218069/,United States,Pennsylvania,P
6798ac59-f0a7-3b20-b530-79c9eb3274e4,"Washington? D.C, District of Columbia",Washington,https://sws.geonames.org/4140963/,United States,District of Columbia,P
07f17289-80c1-3c03-a0a4-ae4345fd4c78,"Washington? D.C.], United States",Washington,https://sws.geonames.org/4140963/,United States,District of Columbia,P
acc5794d-1dcd-303a-9ffe-bd75b7846ba7,"Washington], District of Columbia",Washington,https://sws.geonames.org/4140963/,United States,District of Columbia,P
c5a7346c-5f45-33eb-aa7e-73f2a1989f42,"Waynesboro? Va, Virginia",Waynesboro,https://sws.geonames.org/4792522/,United States,Virginia,P
d8229fb5-5578-3060-8c29-43608b91464c,"Weimar, Germany",Weimar,https://sws.geonames.org/2812482/,Germany,Thuringia,P
7481cde2-0434-39aa-b813-e29fac0a5fa3,West Virginia,Charleston,https://sws.geonames.org/4801859/,United States,West Virginia,P
22dc1fae-86d0-3ad8-8a7e-596da97d6359,"Westerville, Ohio, Ohio",Westerville,https://sws.geonames.org/5176472/,United States,Ohio,P
dcd46e1c-9fb8-3a92-bfc8-d83059c5d3e6,"Whitehall, Pennsylvania",Whitehall,https://sws.geonames.org/5219271/,United States,Pennsylvania,P
7f08407b-9335-3ef1-85bf-7b59ac61aa51,"Williamsburg, Va, Virginia",Williamsburg,https://sws.geonames.org/4793846/,United States,Virginia,P
9cd9d42a-d9bc-3029-aa68-1c01f533344e,"Williamsburg, Va.?, Virginia",Williamsburg,https://sws.geonames.org/4793846/,United States,Virginia,P
a2dcc3f3-6aa0-3699-8eea-90fc00fe5c8f,"Williamsburg?, Virginia",Williamsburg,https://sws.geonames.org/4793846/,United States,Virginia,P
e084e23b-b4e4-3d8a-9981-ccc49566ae3b,"Winchester, [Va.], Virginia",Winchester,https://sws.geonames.org/4794120/,United States,Virginia,P
537cfe89-de30-32d5-be3e-a4c4d4d2f92e,"Winchester, Va, Virginia",Winchester,https://sws.geonames.org/4794120/,United States,Virginia,P
d62913e9-424e-3e35-ade1-05df0f52775f,"Worcester, Mass, Massachusetts",Worcester,https://sws.geonames.org/4956184/,United States,Massachusetts,P
2d998030-5e97-3c3d-8290-95cf64252570,"Wytheville, Va, Virginia",Wytheville,https://sws.geonames.org/4794837/,United States,Virginia,P
7275ed9a-89ee-3b2b-829a-3521b89c79b9,"Wytheville? Va, Virginia",Wytheville,https://sws.geonames.org/4794837/,United States,Virginia,P
bb5c4e20-1d19-318b-96c2-326d44397f4d,"Zürich, Switzerland",Zurich,https://sws.geonames.org/2657896/,Switzerland,Zurich,P
